id,song_id,lyrics_text,lyrics_hash,word_count,verse_count,language_detected,source,lyrics_raw_id,created_at,year
all this time i m thinking i m strong enough to sink it
no i don t need you but i miss you come here
he love me not he loves me
he holds me tight then lets me go
he love me not he loves me
he holds me tight then lets me go
he love me not he loves me
he holds me tight then lets me go
he love me not he loves me
he holds me tight then lets me go
you re gonna say that you re sorry at the end of the night
wake up in the morning everything s alright
at the end of the story you re holdin me tight
i don t need to worry am i out of my mind?
and it s hard to see you but i wish you were right here
 it s hard to leave you when i get you everywhere
all this time i m thinking i m strong enough to sink it
no i don t need you but i miss you come here",1c06bf8ee6232b1a57e0eaca8c28791e2f0c30a2af4fcc9f59ff7e44fb147fba,514,50,es,genius,,2026-03-06 11:48:36.178374+00,2024
704,779,"laisse moi vivre comme je veux
les pieds dans l eau et tete en feu
laisse moi vivre comme je veux
sur des nuages sous mon soleil bleu
laisse moi m envoler toucher les etoiles
froler les nuages defier mon histoire
laisse moi m egarer ou plus rien n est egal
meme dans le noir j veux sentir terre
douc ur minerale
laisse moi partir meme sans bagag s
caresser le vent
je veux embrasser le monde
le prendre dans mes mains
route est longue et les reves sont grands
j veux marcher sans fin je veux fendre l horizon
j entends les montagnes et les etoiles m attendent
laisse moi vivre comme je veux
les pieds dans l eau et tete en feu
laisse moi vivre comme je veux
sur des nuages sous mon soleil bleu
laisse moi vivre comme je veux
sous les etoiles sous lune en feu
laisse moi vivre comme je veux
loin des problemes sous mon soleil bleu
sentir l odeur de pluie sur terre
effleurer les pierres
laisse moi courir libre comme l air
laisse moi donc briller plus d un moment
rever sans frontiere
tracer des chemins que personne n eclaire
c est sur je n attendrai pas demain
ici et maintenant je me reinvente
le monde m attend
libre des ombres libre du temps
est ce que tu entends?
comme une incantation et je dis
laisse moi vivre comme je veux
les pieds dans l eau et tete en feu
laisse moi vivre comme je veux
sur des nuages sous mon soleil bleu
laisse moi vivre comme je veux
sous les etoiles sous lune en feu
laisse moi vivre comme je veux
loin des problemes sous mon soleil bleu",8df44ee08399d20f6a5b8bc2fb90604b199c7526f31775c0a31e466e4b43b4bd,287,44,es,genius,,2026-03-06 11:48:53.972089+00,2025
705,780,"for just the chance to win your heart
you could set the bar beyond the stars
i ll do anything anything you ask me to
say you want the moon
watch me learn to fly
ain t no mountain you could point to
i wouldn t climb
it s crazy but it s true
there s nothing i won t do
i d risk it all for you
to hold your hand and call you mine
i m tryna be your man til the end of time
i ll do anything anything you ask me to
i would run through a fire
just to be by your side
if your heart s on the line
you could take mine
it s crazy but it s true
there s nothing i won t do
i d risk it all for you
i would swim across the sea just to show you
sacrifice my life just to hold you
i could go on and on
to prove that you belong here in my arms
say you want the moon
watch me learn to fly
ain t no mountain you could point to
i wouldn t climb
it s crazy but it s true
there s nothing i won t do
i d risk it all for you
it s crazy but it s true
there s nothing i won t do
i d risk it all for you",f6bc11839ef391734ebfc092ec192959911c334840d93cb4d9a154a2c80d8dfb,236,34,es,genius,,2026-03-06 11:48:58.759034+00,2026
706,782,"i m not that easy to tame
you should see me under these lights all my tears turn to ice
that s the sweetest escape
every time the feeling kicks in i might stay through the night
bet you get it now
rocked that didn t i?

woah
think you re running that?
guess we gunnin back
you know i walk i talk it





so come up with me i ll take you high
that prima donna spice up your life
you know i got that shit that you like
so come up with me run up jump
watch me runnin up the place
i m already stuntin and my girls are on the way
watch me open up the place
wanna see you bumpin baby bouncin to the bass
ar you not entertained?
i ain t gotta xplain
i m with all of my sisters
got em going insane
you know we on a mission
all gas no brakes
breaking out of the system
breaking out of this cage
bet you get it now
ate that didn t i?


think you runnin that?
guess we gunnin back
you know i walk i talk it





so come up with me i ll take you high
that prima donna spice up your life
you know i got that shit that you like
so come up with me run up jump
watch me runnin up the place
i m already stuntin and my girls are on the way
watch me open up the place
wanna see you bumpin baby bouncin to the bass
blackpink in your area",20947180f1d2a1e63baf7d84e50fec29857a052cc37c1329cd76ceee16d33116,265,40,es,genius,,2026-03-06 11:49:03.948043+00,2025
689,783,"t entends ? carre
t sais j suis en mode quoi gros ? j suis en mode
dans zone j ai deja mon bebe deja mon bebe
dans zone j ai deja mon bebe deja mon bebe
guette paire j tiens le truc maintenant qu est ce qu il y a ? kichta plus grosse que ton p i b
j ai baigne dans zone j l ai pas eviter j pull up j pull up every day
on s connait a peine elle veut fermer les volets des l premier date elle fait deja l affolee
faut pas s attacher ell sait que j vais deconner calme toi ma go tout c qu tu veux j vais payer
p tite espagnole donc je parle en hola bebe t es a moi et ceux j les connais c est des p tits arh bebe t inquietes pas
story faut eviter arh faut pas s afficher
dans zone mes gars savent pas qu rn a deja son bebe
dans ma tete j ai deja mon bebe arh ca c est mon bebe
y a que moi qui sait c est qui mon bebe j te l ai dis c est mon bebe
j aime pas trop qu on parle de mon bebe arh c est seule qui m a aidee
y a que moi qui sait c est qui mon bebe j te l ai dis c est mon bebe
elle m dit me laisse pas sinon qui va t epauler ? rs6 abt j vais bientot decoller
j avoue j suis bete quelques fois j ai deconne elle m a dit rn faudrait qu t arretes de zoner
doucement tu sais qu on a tout le temps j ai quitte mon ex elle est pas comme toi
elle sait que y en a d autres elle est pas contente full bbl mais c est pas comme toi
j ai echoue donc j le referai une deuxieme fois meme si faut claquer mes talles
nuit du resto copine elle veut un contre un palace hotel cinq etoiles
story faut eviter faut pas s afficher
dans zone mes gars savent pas qu rn a deja son bebe
dans ma tete j ai deja mon bebe arh ca c est mon bebe
y a que moi qui sait c est qui mon bebe j te l ai dis c est mon bebe
j aime pas trop qu on parle de mon bebe c est seule qui m a aidee
y a que moi qui sait c est qui mon bebe j te l ai dis c est mon bebe
dans ma tete j ai deja mon bebe ca c est mon bebe
y a que moi qui sait c est qui mon bebe j te l ai dis c est mon bebe",2345817453e1c87fdcd79a808f79c94fa624f6667983176fd5073c53feb8480f,469,29,es,genius,,2026-03-06 11:47:30.73066+00,2025
707,784,"young bouba got the sauce

on se voit a midi a minuit j suis ok
on se dit a jamais quand c est fini ok
on se dit qu on s ennuie on se lie dans ce lit
ma cherie veut celui hors de prix mais ok
hysterie en serie mais j ai dit ok
on s separe on dit c est mort c est disloque
j me rappelle de toi si seulement j avais pu anticiper
j me demande encore pourquoi j ai mis du temps a m decider
j sais qu tu racontes ta vie j crois j vais finir par t bloquer
j sais qu tu racontes ta vie j crois j vais finir par te bloquer
je sens qu ca va bombarder j ai plus qu un salaire sur mon bombardier
elle m dit qu j suis anormal parce qu elle apprecie trop mon franc parler
j ai pas l time pour les problemes de c ur
j peux t le casser sans motifs trop d notifs donc je change d humeur
cdg direction les maldives
tu peux m voir au mall ou au burj khalifa j les laisse entre eux c est des traitres ces trimards
tu sais qu c est bien moi dans benz benz j les connais ces envieux ils m attendent au virage
j me rappelle de toi si seulement j avais pu anticiper
j me demande encore pourquoi j ai mis du temps a m decider
j sais qu tu racontes ta vie j crois j vais finir par t bloquer
j sais qu tu racontes ta vie j crois j vais finir par te bloquer
je sens qu ca va bombarder j ai plus qu un salaire sur mon bombardier
elle m dit qu j suis anormal parce qu elle apprecie trop mon franc parler
j fais moulala moulala moula j suis frais trop style pour fouiller ton tel
j t emmene au restau fais toi belle ton mec est chill mais il a pas d papel
200e l plein en gazoline j fume beuh pure comme marco mill
dans les shopping montaigne vendome j depense comme brigitte macron
j me rappelle de toi si seulement j avais pu anticiper
j me demande encore pourquoi j ai mis du temps a m decider
j sais qu tu racontes ta vie j crois j vais finir par t bloquer
j sais qu tu racontes ta vie j crois j vais finir par te bloquer
je sens qu ca va bombarder j ai plus qu un salaire sur mon bombardier
elle m dit qu j suis anormal parce qu elle apprecie trop mon franc parler
elles veulent pornstar cocktail de quoi pouvoir s abreuver
mais vu qu j suis une star sur paris partout j peux pas t emmener
j passe nuit au peninsula peninsula peninsula
elle me dit qu elle veut s mettre en couple desole ma cherie j suis pas dans celui
j suis plus rookie desormais donne moi le business l temps qu on mette
l apport vaut plus qu une maison wesh
j me rappelle de toi si seulement j avais pu anticiper
j me demande encore pourquoi j ai mis du temps a m decider
j sais qu tu racontes ta vie j crois j vais finir par t bloquer
j sais qu tu racontes ta vie j crois j vais finir par te bloquer
je sens qu ca va bombarder j ai plus qu un salaire sur mon bombardier
elle m dit qu j suis anormal parce qu elle apprecie trop mon franc parler
je sens qu ca va bombarder j ai plus qu un salaire sur mon bombardier
elle m dit qu j suis anormal parce qu elle apprecie trop mon franc parler
ouh ih ih ouh ih ih ih ouh
ih ih ouh ih ih ih ouh",46dad40f5223be635331a6f382f81d511cc6e4a6e48769fe11ee44be00af981c,643,50,es,genius,,2026-03-06 11:49:09.156782+00,2025
690,787,"neden gitmedin?
sana ragmen kanla doldu ellerim
neden silmedin?
buna ragmen yasla doldu gozlerim
var gogsumde bi kac delik
kursun oldu sozlerin
ve yang n var yuregimde
sana ragmen olmedim
sana ragmen y k ld m her gun tamamen
gorsem her gun ozlerim
kap ndan gecsem var m d r musaaden?
ben bu yoldan donmedim
sana ragmen y k ld m her gun tamamen
gorsem her gun ozlerim
kap ndan gecsem var m d r musaaden?
ben bu yoldan donmedim
ne evimdeyim
belki elindeyim
biliyo m zaten
belki ayaktay m
sanma olmedim ben
tutmuyo m matem
sana ragmen y k ld m her gun tamamen
gorsem her gun ozlerim
kap ndan gecsem var m d r musaaden?
ben bu yoldan donmedim
sana ragmen y k ld m her gun tamamen
gorsem her gun ozlerim
kap ndan gecsem var m d r musaaden?
ben bu yoldan donmedim",2cad458e6af7e7b6c310e9e4b01c831acf9b1612dfdd100661c8778198b896ed,146,30,es,genius,,2026-03-06 11:47:38.53287+00,2025
691,789,"abracadabra abracadabra
abracadabra abracadabra
pay the toll to the angels
drawing circles in the clouds
keep your mind on the distance
when the devil turns around
hold me in your heart tonight
in the magic of the dark moonlight
save me from this empty fight
in the game of life
like a poem said by a lady in red
you hear the last few words of your life
with a haunting dance now you re both in a trance
it s time to cast your spell on the night
abracadabra amor oo
abracadabra morta oo ga ga
abracadabra abra oo
in her tongue she said death or love tonight
abracadabra abracadabra
abracadabra abracadabra
feel the beat under your feet the floor s on fir
abracadabra abracadabra
choose the road on the w st side
as the dust flies watch it burn
don t waste time on a feeling
use your passion no return
hold me in your heart tonight
in the magic of the dark moonlight
save me from this empty fight
in the game of life
like a poem said by a lady in red
you hear the last few words of your life
with a haunting dance now you re both in a trance
it s time to cast your spell on the night
abracadabra amor oo
abracadabra morta oo ga ga
abracadabra abra oo
in her tongue she said death or love tonight
abracadabra abracadabra
abracadabra abracadabra
feel the beat under your feet the floor s on fire
abracadabra abracadabra
phantom of the dance floor come to me
sing for me a sinful melody


abracadabra amor oo
abracadabra morta oo ga ga
abracadabra abra oo
in her tongue she said death or love tonight",1f7abef345fe163987bf35175a47c83cabaa8409ba97c9d61b51d31ea8c5bb49,287,48,es,genius,,2026-03-06 11:47:43.464216+00,2025
711,792,"ouais


 grint rnboi rnboi
hey hey hey hey
verre de champ verre de rose elle m a dit rn faut qu t enleves ta veste
c est pas de sac pas de cb c est pour moi ce soir c est moi qui paye
je nage ou t as pas pieds je nage ou t as pas pieds
il faut du charisme et du cran tu sais qu elle aime pas les effrayes
 soiree est sequencee soiree est sequencee
elle va finir a quatre pattes quatre pattes elle et moi on se sait
j suis comme scofield dans serie elle m appelle baby boo elle a serre
j ai pris l billet pour elle et ses copines j suis un deregleur et je l sais
elle me dit qu elle veut du love avec moi
elle sait qu ici tout s achete elle veut les preuves de virement
elle a dit donne moi tout il faut qu tu restes avec moi
elle veut qu on s appelle j suis trop busy rappelle toi
j ai menotte son c ur rdv j suis a l heure
dis moi pourquoi t as peur ?
dis moi pourquoi t as peur bebe ?
j ai menotte son c ur rdv j suis a l heure
dis moi pourquoi t as peur ?
dis moi pourquoi t as peur bebe ?
verite je n peux pas te dire trop de fierte j prefere te mentir
maintenant ma babe on n peut pas s unir t es pour mon cash j te vois venir
 relation ne veut pas s finir ma cherie love m aime a l infini
a ses copines j peux pas m affilier j crois que j suis devenu son bouclier
avec moi elle peut pas s ennuyer pas d embrouille bebe je suis nia
elle veut le faire apres le cinema
mes mes souliers christian dior mes initiales sur son collier
nos photos tu peux pas publier a vie a mort elle peut pas m oublier
elle me dit qu elle veut du love avec moi
elle sait qu ici tout s achete elle veut les preuves de virement
elle a dit donne moi tout il faut qu tu restes avec moi
elle veut qu on s appelle j suis trop busy rappelle toi
j ai menotte son c ur rdv j suis a l heure
dis moi pourquoi t as peur ?
dis moi pourquoi t as peur bebe ?
j ai menotte son c ur rdv j suis a l heure
dis moi pourquoi t as peur ?
dis moi pourquoi t as peur bebe ?
ro rolex diamond poignet gauche dans l noir elle brille ouais
elle est so sex quand ma baby se deshabille ouais
j te rechaufferai en hiver on se taille le week end
mon bebe je t aime de vie d artiste tu vas devoir t y faire

merci skyjee",7ac8cd662d3377f08db0f6d96b010ffa49deed16b34f286a2e8e042c5ce0e8c7,486,44,es,genius,,2026-03-06 11:49:31.597103+00,2026
713,796,"mc make another hit

i don t even know what she said cause she foreign
 she foreign
and she got endurance
like the way she forms
and she gon perform it
look the same in morning
she don t stop keep going
i don t even know what she said but this what i hear in my head
refrain lil uzi vert
indila

il il n est pas fou il l aime c est tout
il voit partout il l attend debout
debout une rose a main non non plus rien ne le retient
dans sa love story
dans sa love story
dans sa love story
sa love story
okay i really do get you
what i make in a day what they make in a life
is it cause that i m paid you tryna stay the night?
you keep rubbing all on my face make me feel i m your type
i guess that we on the same page cause i m just tryna strike
what i make in a day what they make in a life
is it cause that i m paid you tryna stay the night?
you keep rubbing all on my face make me feel i m your type
i guess that we on the same page cause i m just tryna strike
 refrain lil uzi vert
indila

il il n est pas fou il l aime c est tout
il voit partout il l attend debout
debout une rose a main non non plus rien ne le retient
dans sa love story
dans sa love story
dans sa love story
sa love story
i don t even know what she said cause she foreign
 she foreign
and she got endurance
like the way she forms
and she gon perform it
look the same in morning
she don t stop keep going
i don t even know what she said but this what i hear in my head",38450aaa39df99ba144a8383c2f7718b3059c563c53a8d45634f1bdfed573b63,324,44,es,genius,,2026-03-06 11:49:42.804191+00,2025
714,798,"j lui fais un boulot y a rien de personnel
elle sait s occuper d un homme sin cou j en perds l sommeil
j suis devenu bete meme fatigue j reste au tel
mais c est une pirate elle est p t etre sur sexemodel
sexemodel sexemodel
mais c est une pirate elle est p t etre sur sexemodel
ell est exceptionn lle exceptionnelle
mais c est une pirate elle est p t etre sur sexemodel
appretee maquillee tout l monde veut marier
elle compte les demandes par milliers le teint bronze vanille
footeux acteurs etrangers marbe dubai et tanger
madame aime l attention elle aime le danger
en boite nuit tous les soirs elle est bas tous les soirs
elle est pas pour les zouaves
elle a casse tous les c urs elle prefere les fessees qu les fleurs les fe fe qu les pleurs
avec elle sois pas trop sentimental
j connais a peine mais y a d ja trop d gens qui m en parlent
j lui fais un boulot y a rien de personnel
elle sait s occuper d un homme sin cou j en perds l sommeil
j suis devenu bete meme fatigue j reste au tel
mais c est une pirate elle est p t etre sur sexemodel
sexemodel sexemodel
mais c est une pirate elle est p t etre sur sexemodel
sexemodel

elle est exceptionnelle exceptionnelle
mais c est une pirate elle est p t etre sur sexemodel oui
sexemodel

j le vois de loin et j aime bien p t etre que c est l bon ?
j entends son nom dans toutes les rues et sur le pont
il m voit en pirate cause d un d il t es un con bebe
poule aux yeux d or j ai les disques j suis le comble
et moi j suis sexy mais j veux pas d corps a corps
il me dit text me veut regler nos desaccords
mais tu m vois partout dans le decor t es un con bebe
vec boss lady tu veux flirter sans accord
tu veux flirter sans accord flirter sans accord baby
j viens emballee comme un cadeau j ai les cordes
j espere que t aimes les cordes et s te plait sors les cornes baby
j ai le ficelle en triangle en bas du corps
j lui fais un boulot y a rien de personnel
elle sait s occuper d un homme sin cou j en perds l sommeil
j suis devenu bete meme fatigue j reste au tel
mais c est une pirate elle est p t etre sur sexemodel
sexemodel sexemodel
mais c est une pirate elle est p t etre sur sexemodel
sexemodel

elle est exceptionnelle exceptionnelle
mais c est une pirate elle est p t etre sur sexemodel oui
sexemode

oui
tu lu lu lu
tu lu lu lu
tu lu lu lu
tu lu lu lu",a7271a16864568ff0a7147c329387d6b75f41c9d068960d1352b1fc6b32dab3f,489,54,es,genius,,2026-03-06 11:49:46.956953+00,2026
697,801,"things fall apart
and time breaks your heart
i wasn t there but i know
she was your girl
you showed her the world
but fell out of love and you both let go
she was cryin on my shoulder
all i could do was hold her
only made us closer until july
now i know that you love me
you don t need to remind me
i should put it all behind me shouldn t i?
but i see her in the back of my mind all the time
like a fever like i m burning alive like a sign
did i cross the line?
hmm
well good things don t last
and life moves so fast
i d never ask who was better
 cause she couldn t be
more different from me
happy and free in leather
and i know that you love me
you don t need to remind me
wanna put it all behind me but baby
i see her in the back of my mind all the time
feels like a fever like i m burning alive like a sign
did i cross the line?
you say no one knows you so well
but every time you touch me i just wonder how she felt
valentine s day cryin in the hotel
i know you didn t mean to hurt me so i kept it to myself
and i wonder
do you see her in the back of your mind in my eyes?
you say no one knows you so well
but every time you touch me i just wonder how she felt
valentine s day cryin in the hotel
i know you didn t mean to hurt me so i kept it to myself",af85cafd1834b1e6bfdbd1ad8ee88067d1ad273ef71a955219ee938c9a5162c7,290,38,es,genius,,2026-03-06 11:48:14.897459+00,2024
716,802,"no that no that no that
ex on the line just as i suspected
no one really gets over me
i m unaffected why would you try to ever put me second?
you just another groupie to me now
i m out here single and i need somethin real
now i got standards give a fuck how you feel
i m out here single tell me what s the deal
now i got standards give a fuck how you feel
no broke boys no new friends
no broke boys no new friends
no broke boys no new friends

no that no that no that no that
no broke boys no new friends
i m that pressure give me my tens
ain t no lie ain t no shade
fuck on me then you know he paid
looks so good makes no sense
badass bitch with my badass friends
no broke boys ain t no shade
fuck on me then you know he paid
no broke boys no new friends
no broke boys no new friends
no broke boys no new friends
no broke boys no new friends
no that no that no that no that
no broke boys no new friends
no broke boys no new friends
no broke boys no new friends
no broke boys no new friends
no that no that no that no that
no broke boys no new friends
i m that pressure give me my tens
ain t no lie ain t no shade
fuck on me then you know he paid
looks so good makes no sense
badass bitch with my badass friends
no broke boys ain t no shade
fuck on me then you know he paid
no broke boys no new friends
no broke boys no new friends
no broke boys no new friends

no that no that no that
no broke boys no new friends
i m that pressure give me my tens
ain t no lie ain t no shade
fuck on me then you know he paid
looks so good makes no sense
badass bitch with my badass friends
no broke boys ain t no shade
fuck on me then you know he paid
no broke boys no new friends
no broke boys no new friends
no broke boys no new friends
no broke boys no new friends

no that no that no that no that",3a67044ad1a1a06e51654c0f62c490b9511dbbe8629a83c5a6f715f5d158e4b3,397,56,es,genius,,2026-03-06 11:49:57.943438+00,2025
698,803,"touch my body tender
cause the feeling makes me weak
kicking off the covers
i see the ceiling while you re looking down at me
how can we go back to being friends
when we just shared a bed?
how can you look at me and pretend
i m someone you ve never met?
it was last december
you were layin on my chest
i still remember
i was scared to take a breath
didn t want you to mov your head
how can we go back to being fri nds
when we just shared a bed?
how can you look at me and pretend
i m someone you ve never met?
the devil in your eyes
won t deny the lies you ve sold
i m holding on too tight
while you let go
this is casual
how can we go back to being friends
when we just shared a bed?
how can you look at me and pretend
i m someone you ve never met?
how can we go back to being friends
when we just shared a bed?
how can you look at me and pretend
i m someone you ve never met?
i m someone you ve never met",cbe31af9671261597e3a4adb6624c5c104cfdb408d28a342af78578ca8fa2abb,203,31,es,genius,,2026-03-06 11:48:20.741249+00,2025
718,805,"like the words of a song i hear you call
like a thief in my head you criminal
you stole my thoughts before i dreamed them
and you killed my queen with just one pawn
this goodbye is no surprise
this goodbye won t make me cry
i ll keep on dancin until i m dead
dancin until i m dead i m dancin until i m dead
i ll keep on dancin until i m dead
i ll dance until i m dead
 cause when you killed me inside that s when i came alive
the music s gonna bring m back from death
i m dancin until i m dead
i ll danc until i m dead
you ve created a creature of the night
now i m haunting your air your soul your eyes
this goodbye is no surprise
this goodbye won t make me cry
i ll keep on dancin until i m dead
dancin until i m dead i m dancin until i m dead
i ll keep on dancin until i m dead
i ll dance until i m dead
 cause when you killed me inside that s when i came alive
the music s gonna bring me back from death
i m dancin until i m dead
i ll dance until i m dead
do the dead dance
the dead dance
do the dead dance
the dead dance
do the dead dance
the dead dance
do the dead dance
but l m alive on the dance floor
and i m dancin until i m dead
i m dancin until l m dead i m dancin until i m dead
i ll keep on dancin until i m dead
i ll dance until i m dead
cause when you killed me inside that s when i came alive
the music s gonna bring me back from death
i m dancin until i m dead
i ll dance until i m dead
dead",2af0746d499113d7360a10ee0db39d6ec36f1127f52cca214bf8656f1f2c5f7d,328,43,es,genius,,2026-03-06 11:50:09.132192+00,2025
699,806,"i could be the twist the one to make you stop
the icing on your cake the cherry on the top
there s heaven in my heart and we could find you some space mm
i could be the world to you the missing piece
the extra sentimental kind of chemistry
some people make it hard with me that isn t the case
cause i make it so easy to fall in love
so come give me a call and we ll fall into us
i m the perfect mix of saturday night and the rest of your life
anyone with a heart would agree
it s so easy
to fall in love with
the way i do my hair the way i make you laugh
the way we like to share a walk in central park
i could be fresh air might be the girl of your dreams
there s no need to hide if you re into me
cause i m into you quite intimately
and maybe one night could turn into three
well i m down to see
cause i make it so easy to fall in love
so come give me a call and we ll fall into us
i m the perfect mix of saturday night and the rest of your life
anyone with a heart would agree
it s so easy
to fall in love with me

me
me
me
it s so easy
it s so easy
it s so easy

so easy to fall in love
so come give me a call and we ll fall into us
i m the perfect mix of saturday night and the rest of your life
anyone with a heart would agree
it s so easy
to fall in love with me",8e956488fba745e7145d1a69c4009842ee9709947bb49e5eb0cdee5f0fad49c1,296,37,es,genius,,2026-03-06 11:48:25.061886+00,2025
722,810,"i want you to stay
til i m in the grave
til i rot away dead and buried
til i m in the casket you carry
if you go i m goin too
 cause it was always you
and if i m turnin blue please don t save me
nothin left to lose without my baby
birds of a feather we should stick together i know
i said i d never think i wasn t better alone
can t change the weather might not be forever
but if it s forever it s even better
and i don t know what i m cryin for
i don t think i could love you more
it might not be long but baby i
i ll love you til the day that i die
til the day that i die
til the light leaves my eyes
til the day that i die
i want you to see hm
how you look to me hm
you wouldn t believe if i told ya
you would keep the compliments i throw ya
but you re so full of shit
tell me it s a bit
say you don t see it your mind s polluted
say you wanna quit don t be stupid
and i don t know what i m cryin for
i don t think i could love you more
it might not be long but baby i
don t wanna say goodbye
birds of a feather we should stick together i know
i said i d never think i wasn t better alone
can t change the weather might not be forever
but if it s forever it s even better
i knew you in another life
you had that same look in your eyes
i love you don t act so surprised",1a0bc6ac57e0d1261cbd0cc6fdddae463ff80e0c8906c085abf799799cb76264,302,38,es,genius,,2026-03-06 11:50:31.636785+00,2024
723,811,"you hit like a drunk cigarette
the feelin amplified
by sayin things we never meant
you leave me filled with regret
at the end of the night
i always find myself wonderin why
do you got plans for life?
cause i don t wanna just romance tonight
i wanna see you in another light
with rhythm there is rhyme
with you there always can be i
i wanna see you in another light
i don t wanna talk down on your lover
i don t wanna be a homewrecker
i just know i can be better b better be b tter
i don t wanna talk down on your lover
i don t wanna be a broken record
i just know i can be better be better be better
we sit on the fire escape
we talk and talk til dawn
i open up to you about my wrongs
then we lay and contemplate
just one more round of love
before you go home to another one
do you got plans for life?
cause i don t wanna just romance tonight
i wanna see you in another light
with rhythm there is rhyme
with you there always can be i
i wanna see you in another light
i don t wanna talk down on your lover
i don t wanna be a homewrecker
i just know i can be better be better be better
i don t wanna talk down on your lover
i don t wanna be a broken record
i just know i can be better be better be better
i don t wanna be how you formulate opinions on astrology no
or to say we made peace
and then your friends don t even wanna talk to me no more no more
i wanna kiss you on the bed and on the floor
when i m poor when i m bored
i am yours i am yours i am yours
i don t wanna talk down on your lover
i don t wanna be a homewrecker
i just know i can be better be better be better
i don t wanna talk down on your lover
i don t wanna be a broken record
i just know i can be better be better be better",59dd77bea6f6fe19ecd5c248d8fa3b64f028e35cce3b304e992cbd73b0fc6d8a,378,48,es,genius,,2026-03-06 11:50:36.05715+00,2026
776,812,"sun is going down time is running out
no one else around but me
steady losing light steady losing my mind
moving shadows and grinding teeth
without you there ain t no place for me to hide
without you there s no way i can sleep tonight
what i d do for a little bit of peace and quiet
without you i keep
slipping into bad dreams
where there s no you and i
no sound when i cry
i love you and i need you to set me free
from all of these
bad dreams
waitin on the other side
no sound when i cry
i love you and i need you to set me free
from all of these all of these

bad dreams

all of these
baby please come around help me settle down
hellish habits can cloud my head
what you waiting for? something physical?
i can t do this by myself
without you there ain t no place for me to hide
without you there s no way i can sleep tonight
what i d do for a little bit of peace and quiet
without you i keep
slipping into bad dreams
where there s no you and i
no sound when i cry
i love you and i need you to set me free
from all of these
bad dreams
waitin on the other side
no sound when i cry
i love you and i need you to set me free
from all of these all of these

bad dreams
baby please

all of these
all of these",2453ccde29e455f5b80c41f9146fc98d3c037f0ac0b001f12e1724c289af5ed5,264,42,es,genius,,2026-03-06 17:59:04.393256+00,2024
916,816,"i m on a mission i m in control
i want your body i want your soul
here to the rescue i m number one
your guardian angel your kingdom come
march to the beat of beat of my drum
cause when i call you you re gonna come
hold in position it s gonna blow
you only move when when i say so
go
blackpink ll make ya
go
blackpink ll make ya
go get it i ma go get it
never gonna settle for second i need a gold medal
get up on the floor tell me when to go no slow jams
bumpin through the speakers when i do my go go dance
no i go when i wanna go i m so gone
go reckless go off like what could go wrong?
i m goin all in you should know that s my go tomy whole crew with me if i go then they go too
march to the beat of beat of my drum
cause when i call you you re gonna come
hold in position it s gonna blow
you only move when when i say so
go
blackpink ll make ya
go
blackpink ll make ya
bridge jennie
rose

all

lisa

when your heart is broken baby
darkness on the edge of town
try to keep it open baby
try to let your walls come down
i know you re frozen baby
love can make you turn to stone
you could stop and be alone
or you could
go
blackpink ll make ya
go

blackpink blackpink
blackpink blackpink
blackpink blackpink
blackpink blackpink
blackpink blackpink
blackpink blackpink
blackpink blackpink
blackpink blackpink",8a2fee2cafd55a0e0664222c7e19d7b9a1cd42b90121cd7662bd6c8dfcf02bae,277,50,es,genius,,2026-03-06 19:48:31.108761+00,2026
846,929,"quiero vivir contigo algo nuevo
sin pensar hacia donde me llevas
a las alturas no le tengo miedo
porque cuando me agarras siempre al cielo me eleva
tu tiene algo tu tu tiene algo tu
tu formas un escandalo cuando dice algo tu
algo tu un algo tu
ella anda en un escandalo asi como bailas tu
igual ya que igual ya que
igual ya que igual ya que
somos dos ojos del mismo sueno
somos dos ramas del mismo arbol
vamo en carretera nada en el maletero
y a donde vida nos lleve
to lo bonito queda queda pega o n el pecho
y lo que no sirv fue fue fue aye
oah somo espuma de misma ola
una ola de misma orilla
una orilla de esas del tayrona
voy a hacerte una casa en el aire
al laito de de escalona
como el magdalena desemboca
quiero descansar en tu boca
si tenemo algo que decir lo decimo cantando
y si que llorar entonce lo hacemo tomando
tu y somos el alegre y el llamador
somos dos ombe en un vallenato
que fluya
se desborda el rio
que fluya
sube marea
que fluya
que fluya
y si me critican
que fluya
no me ni pena
que fluya
nunca me meto
que fluya
en vida ajena
que fluya
vamo en carretera nada en el maletero
y a donde vida nos lleve
to lo bonito queda queda pega o en el pecho
y lo que no sirve fue fue fue
 no
¡aye!
tu ere que cule bombon
tu ere que cule bombon
tu ere que cule bombon
tu ere que cule bombon
y si me critican
que fluya
no me ni pena
que fluya
nunca me meto
que fluya
en vida ajena
que fluya
que fluya
que fluya
que fluya
que fluya",8aab535029e3ea12e93363b4ff653ff427c443bed6a327cdd8693b78c684b322,301,63,es,genius,,2026-03-06 19:40:49.01209+00,2026
